file,line,tokens,original_text,display_text_fr
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0.csv,38,B9_LIVE_CHAIN_MISSING_INPUTS_V0,"B9_LIVE_CHAIN_MISSING_INPUTS_V0,Traduction à ajouter : B9_LIVE_CHAIN_MISSING_INPUTS_V0,Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True","Traduction à ajouter : B9_LIVE_CHAIN_MISSING_INPUTS_V0 (B9_LIVE_CHAIN_MISSING_INPUTS_V0),Traduction à ajouter : Traduction à ajouter : B9_LIVE_CHAIN_MISSING_INPUTS_V0 (B9_LIVE_CHAIN_MISSING_INPUTS_V0),Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True"
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0.csv,39,B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0,"B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0,Traduction à ajouter : B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0,Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True","Traduction à ajouter : B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0 (B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0),Traduction à ajouter : Traduction à ajouter : B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0 (B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0),Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True"
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0.csv,40,B9_LIVE_CHAIN_ORCHESTRATOR_DRY_RUN_V0,"B9_LIVE_CHAIN_ORCHESTRATOR_DRY_RUN_V0,Traduction à ajouter : B9_LIVE_CHAIN_ORCHESTRATOR_DRY_RUN_V0,Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True","Traduction à ajouter : B9_LIVE_CHAIN_ORCHESTRATOR_DRY_RUN_V0 (B9_LIVE_CHAIN_ORCHESTRATOR_DRY_RUN_V0),Traduction à ajouter : Traduction à ajouter : B9_LIVE_CHAIN_ORCHESTRATOR_DRY_RUN_V0 (B9_LIVE_CHAIN_ORCHESTRATOR_DRY_RUN_V0),Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True"
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0.csv,41,B9_LIVE_CHAIN_REGENERATION_PLAN_V0,"B9_LIVE_CHAIN_REGENERATION_PLAN_V0,Traduction à ajouter : B9_LIVE_CHAIN_REGENERATION_PLAN_V0,Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True","Traduction à ajouter : B9_LIVE_CHAIN_REGENERATION_PLAN_V0 (B9_LIVE_CHAIN_REGENERATION_PLAN_V0),Traduction à ajouter : Traduction à ajouter : B9_LIVE_CHAIN_REGENERATION_PLAN_V0 (B9_LIVE_CHAIN_REGENERATION_PLAN_V0),Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True"
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0.csv,42,B9_LIVE_CHAIN_RESOLVER_STEPS_V0,"B9_LIVE_CHAIN_RESOLVER_STEPS_V0,Traduction à ajouter : B9_LIVE_CHAIN_RESOLVER_STEPS_V0,Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True","Traduction à ajouter : B9_LIVE_CHAIN_RESOLVER_STEPS_V0 (B9_LIVE_CHAIN_RESOLVER_STEPS_V0),Traduction à ajouter : Traduction à ajouter : B9_LIVE_CHAIN_RESOLVER_STEPS_V0 (B9_LIVE_CHAIN_RESOLVER_STEPS_V0),Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True"
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0.csv,43,B9_LIVE_CHAIN_STEPS_V0,"B9_LIVE_CHAIN_STEPS_V0,Traduction à ajouter : B9_LIVE_CHAIN_STEPS_V0,Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True","Traduction à ajouter : B9_LIVE_CHAIN_STEPS_V0 (B9_LIVE_CHAIN_STEPS_V0),Traduction à ajouter : Traduction à ajouter : B9_LIVE_CHAIN_STEPS_V0 (B9_LIVE_CHAIN_STEPS_V0),Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True"
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0.csv,44,B9_LIVE_CHAIN_TECHNICAL_RISKS_V0,"B9_LIVE_CHAIN_TECHNICAL_RISKS_V0,Traduction à ajouter : B9_LIVE_CHAIN_TECHNICAL_RISKS_V0,Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True","Traduction à ajouter : B9_LIVE_CHAIN_TECHNICAL_RISKS_V0 (B9_LIVE_CHAIN_TECHNICAL_RISKS_V0),Traduction à ajouter : Traduction à ajouter : B9_LIVE_CHAIN_TECHNICAL_RISKS_V0 (B9_LIVE_CHAIN_TECHNICAL_RISKS_V0),Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True"
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0.csv,45,B9_REALITY_BOARD_READ_MODEL_V01,"B9_REALITY_BOARD_READ_MODEL_V01,Traduction à ajouter : B9_REALITY_BOARD_READ_MODEL_V01,Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True","Traduction à ajouter : B9_REALITY_BOARD_READ_MODEL_V01 (B9_REALITY_BOARD_READ_MODEL_V01),Traduction à ajouter : Traduction à ajouter : B9_REALITY_BOARD_READ_MODEL_V01 (B9_REALITY_BOARD_READ_MODEL_V01),Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True"
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0.csv,46,B9_REALITY_BOARD_SCENE_PANEL_CANDIDATE_V01,"B9_REALITY_BOARD_SCENE_PANEL_CANDIDATE_V01,Traduction à ajouter : B9_REALITY_BOARD_SCENE_PANEL_CANDIDATE_V01,Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True","Traduction à ajouter : B9_REALITY_BOARD_SCENE_PANEL_CANDIDATE_V01 (B9_REALITY_BOARD_SCENE_PANEL_CANDIDATE_V01),Traduction à ajouter : Traduction à ajouter : B9_REALITY_BOARD_SCENE_PANEL_CANDIDATE_V01 (B9_REALITY_BOARD_SCENE_PANEL_CANDIDATE_V01),Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True"
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0.csv,47,B9_TELEGRAM_MANUAL_APPROVAL_BLOCKERS_V0,"B9_TELEGRAM_MANUAL_APPROVAL_BLOCKERS_V0,Traduction à ajouter : B9_TELEGRAM_MANUAL_APPROVAL_BLOCKERS_V0,Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True","Traduction à ajouter : B9_TELEGRAM_MANUAL_APPROVAL_BLOCKERS_V0 (B9_TELEGRAM_MANUAL_APPROVAL_BLOCKERS_V0),Traduction à ajouter : Traduction à ajouter : B9_TELEGRAM_MANUAL_APPROVAL_BLOCKERS_V0 (B9_TELEGRAM_MANUAL_APPROVAL_BLOCKERS_V0),Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True"
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0.csv,48,B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_MANIFEST,"B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_MANIFEST,Traduction à ajouter : B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_MANIFEST,Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True","Traduction à ajouter : B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_MANIFEST (B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_MANIFEST),Traduction à ajouter : Traduction à ajouter : B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_MANIFEST (B9_TELEGRAM_MANUAL_APPROVAL_CANDIDATE_MANIFEST),Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True"
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0.csv,49,B9_TELEGRAM_MANUAL_APPROVAL_CHECKLIST_V0,"B9_TELEGRAM_MANUAL_APPROVAL_CHECKLIST_V0,Traduction à ajouter : B9_TELEGRAM_MANUAL_APPROVAL_CHECKLIST_V0,Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True","Traduction à ajouter : B9_TELEGRAM_MANUAL_APPROVAL_CHECKLIST_V0 (B9_TELEGRAM_MANUAL_APPROVAL_CHECKLIST_V0),Traduction à ajouter : Traduction à ajouter : B9_TELEGRAM_MANUAL_APPROVAL_CHECKLIST_V0 (B9_TELEGRAM_MANUAL_APPROVAL_CHECKLIST_V0),Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True"
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0.csv,50,BLOCKED_T0169_BUILDER_NOT_FOUND,"BLOCKED_T0169_BUILDER_NOT_FOUND,Traduction à ajouter : BLOCKED_T0169_BUILDER_NOT_FOUND,Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True","Traduction à ajouter : BLOCKED_T0169_BUILDER_NOT_FOUND (BLOCKED_T0169_BUILDER_NOT_FOUND),Traduction à ajouter : Traduction à ajouter : BLOCKED_T0169_BUILDER_NOT_FOUND (BLOCKED_T0169_BUILDER_NOT_FOUND),Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True"
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0.csv,51,T0147_LATEST_SCENE_CANDIDATE,"T0147_LATEST_SCENE_CANDIDATE,Traduction à ajouter : T0147_LATEST_SCENE_CANDIDATE,Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True","Traduction à ajouter : T0147_LATEST_SCENE_CANDIDATE (T0147_LATEST_SCENE_CANDIDATE),Traduction à ajouter : Traduction à ajouter : T0147_LATEST_SCENE_CANDIDATE (T0147_LATEST_SCENE_CANDIDATE),Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True"
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0.csv,52,T0148_LIVE_BRIEF_ONCE,"T0148_LIVE_BRIEF_ONCE,Traduction à ajouter : T0148_LIVE_BRIEF_ONCE,Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True","Traduction à ajouter : T0148_LIVE_BRIEF_ONCE (T0148_LIVE_BRIEF_ONCE),Traduction à ajouter : Traduction à ajouter : T0148_LIVE_BRIEF_ONCE (T0148_LIVE_BRIEF_ONCE),Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True"
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0.csv,53,T0155_TRADER_ATTENTION_PACKET,"T0155_TRADER_ATTENTION_PACKET,Traduction à ajouter : T0155_TRADER_ATTENTION_PACKET,Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True","Traduction à ajouter : T0155_TRADER_ATTENTION_PACKET (T0155_TRADER_ATTENTION_PACKET),Traduction à ajouter : Traduction à ajouter : T0155_TRADER_ATTENTION_PACKET (T0155_TRADER_ATTENTION_PACKET),Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True"
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0.csv,54,T0156_REALITY_BOARD_CANDIDATE,"T0156_REALITY_BOARD_CANDIDATE,Traduction à ajouter : T0156_REALITY_BOARD_CANDIDATE,Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True","Traduction à ajouter : T0156_REALITY_BOARD_CANDIDATE (T0156_REALITY_BOARD_CANDIDATE),Traduction à ajouter : Traduction à ajouter : T0156_REALITY_BOARD_CANDIDATE (T0156_REALITY_BOARD_CANDIDATE),Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True"
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0.csv,55,T0157_TELEGRAM_FR_GATE,"T0157_TELEGRAM_FR_GATE,Traduction à ajouter : T0157_TELEGRAM_FR_GATE,Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True","Traduction à ajouter : T0157_TELEGRAM_FR_GATE (T0157_TELEGRAM_FR_GATE),Traduction à ajouter : Traduction à ajouter : T0157_TELEGRAM_FR_GATE (T0157_TELEGRAM_FR_GATE),Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True"
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0.csv,56,T0159_FRENCH_DISPLAY_CONTRACT,"T0159_FRENCH_DISPLAY_CONTRACT,Traduction à ajouter : T0159_FRENCH_DISPLAY_CONTRACT,Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True","Traduction à ajouter : T0159_FRENCH_DISPLAY_CONTRACT (T0159_FRENCH_DISPLAY_CONTRACT),Traduction à ajouter : Traduction à ajouter : T0159_FRENCH_DISPLAY_CONTRACT (T0159_FRENCH_DISPLAY_CONTRACT),Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True"
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0.csv,57,T0166_FRESHNESS_GUARD,"T0166_FRESHNESS_GUARD,Traduction à ajouter : T0166_FRESHNESS_GUARD,Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True","Traduction à ajouter : T0166_FRESHNESS_GUARD (T0166_FRESHNESS_GUARD),Traduction à ajouter : Traduction à ajouter : T0166_FRESHNESS_GUARD (T0166_FRESHNESS_GUARD),Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True"
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0.csv,58,T0167_B9_B6_REALIGNMENT,"T0167_B9_B6_REALIGNMENT,Traduction à ajouter : T0167_B9_B6_REALIGNMENT,Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True","Traduction à ajouter : T0167_B9_B6_REALIGNMENT (T0167_B9_B6_REALIGNMENT),Traduction à ajouter : Traduction à ajouter : T0167_B9_B6_REALIGNMENT (T0167_B9_B6_REALIGNMENT),Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True"
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0.csv,59,T0169_SURFACE_ADAPTER_CANDIDATE,"T0169_SURFACE_ADAPTER_CANDIDATE,Traduction à ajouter : T0169_SURFACE_ADAPTER_CANDIDATE,Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True","Traduction à ajouter : T0169_SURFACE_ADAPTER_CANDIDATE (T0169_SURFACE_ADAPTER_CANDIDATE),Traduction à ajouter : Traduction à ajouter : T0169_SURFACE_ADAPTER_CANDIDATE (T0169_SURFACE_ADAPTER_CANDIDATE),Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True"
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0.csv,60,T0170_TELEGRAM_MANUAL_APPROVAL,"T0170_TELEGRAM_MANUAL_APPROVAL,Traduction à ajouter : T0170_TELEGRAM_MANUAL_APPROVAL,Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True","Traduction à ajouter : T0170_TELEGRAM_MANUAL_APPROVAL (T0170_TELEGRAM_MANUAL_APPROVAL),Traduction à ajouter : Traduction à ajouter : T0170_TELEGRAM_MANUAL_APPROVAL (T0170_TELEGRAM_MANUAL_APPROVAL),Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True"
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0.csv,61,T0172_CONTRACT_VALIDATOR,"T0172_CONTRACT_VALIDATOR,Traduction à ajouter : T0172_CONTRACT_VALIDATOR,Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True","Traduction à ajouter : T0172_CONTRACT_VALIDATOR (T0172_CONTRACT_VALIDATOR),Traduction à ajouter : Traduction à ajouter : T0172_CONTRACT_VALIDATOR (T0172_CONTRACT_VALIDATOR),Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True"
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0.csv,62,T0174_T0169_IMPORT_PATH_HOTFIX_V0,"T0174_T0169_IMPORT_PATH_HOTFIX_V0,Traduction à ajouter : T0174_T0169_IMPORT_PATH_HOTFIX_V0,Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True","Traduction à ajouter : T0174_T0169_IMPORT_PATH_HOTFIX_V0 (T0174_T0169_IMPORT_PATH_HOTFIX_V0),Traduction à ajouter : Traduction à ajouter : T0174_T0169_IMPORT_PATH_HOTFIX_V0 (T0174_T0169_IMPORT_PATH_HOTFIX_V0),Traduction à ajouter,""Enum technique visible dans une sortie affichable, non encore couvert par T0170."",WATCH,Ajouter cet enum au dictionnaire T0170 si la fuite se répète.,True"
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_LEAKS_V0.csv,2,"B9_B6_AUTO_REALIGNMENT_V0, B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0","outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0.csv,2,B9_B6_AUTO_REALIGNMENT_V0,""B9_B6_AUTO_REALIGNMENT_V0,Réalignement automatique B9 vers B6,Alignement B9/B6,Brique attendue pour réaligner la scène B9 avec la mémoire comparative B6.,INFO,Conserver l'enum moteur et ajouter un champ *_fr pour l'affichage.,True"",""Réalignement automatique B9 vers B6 (B9_B6_AUTO_REALIGNMENT_V0),Réalignement automatique B9 vers B6,Alignement B9/B6,Brique attendue pour réaligner la scène B9 avec la mémoire comparative B6.,INFO,Conserver l'enum moteur et ajouter un champ *_fr pour l'affichage.,True""","outputs\b9_french_display_state_hardening_v0\Traduction à ajouter : B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0 (B9_FRENCH_DISPLAY_STATE_HARDENING_ENUMS_V0).csv,2,Réalignement automatique B9 vers B6 (B9_B6_AUTO_REALIGNMENT_V0),""Réalignement automatique B9 vers B6 (B9_B6_AUTO_REALIGNMENT_V0),Réalignement automatique B9 vers B6,Alignement B9/B6,Brique attendue pour réaligner la scène B9 avec la mémoire comparative B6.,INFO,Conserver l'enum moteur et ajouter un champ *_fr pour l'affichage.,True"",""Réalignement automatique B9 vers B6 (Réalignement automatique B9 vers B6 (B9_B6_AUTO_REALIGNMENT_V0)),Réalignement automatique B9 vers B6,Alignement B9/B6,Brique attendue pour réaligner la scène B9 avec la mémoire comparative B6.,INFO,Conserver l'enum moteur et ajouter un champ *_fr pour l'affichage.,True"""
