film_id,date,time_start,time_end,session,source_family,summary_recovery_type,source_mode,data_visibility,confidence_cap,moment_type,label_fr,base,reaction,projection,judgment,raw_agreement,proxy_vs_raw_verdict,proxy_raw_agreement_state,source_quality_score,source_quality,source_quality_state,b6_memory_candidate_score,b6_memory_candidate_state,raw_texture_role,raw_delta_pips,raw_range_pips,raw_tick_count,memory_family,pattern_key,why_keep_for_memory,memory_use_case,similarity_features,limits
B6FC_20260505_1413_BDE6E508,2026-05-05,2026-05-05T14:13:00+00:00,2026-05-05T14:14:00+00:00,LONDON_NY_OVERLAP,FORCE_SNAPSHOT_DERIVED,FORCE_SNAPSHOT_DERIVED,M1_BAR_PROXY,RECONSTRUCTED_FORCE_SNAPSHOT_DERIVED,0.35,FLOW_BALANCED_AUCTION,Auction équilibrée proxy,Base scene: Auction équilibrée proxy (FLOW_BALANCED_AUCTION).,"Reaction raw progressive: delta -3.3 pips, range 5.5 pips, 165 ticks.","Projection partielle: mouvement utile mais encore nuance par la texture, delta/range=0.60.","Judgment technique: B6_KEEP_CANDIDATE, CONFIRMED_BY_RAW, SOURCE_QUALITY_USABLE.",CONFIRMED_BY_RAW,CONFIRMED_BY_RAW,CONFIRMED_BY_RAW,0.760,SOURCE_QUALITY_USABLE,SOURCE_QUALITY_USABLE,0.880,B6_KEEP_CANDIDATE,RAW_PROGRESS_CONFIRMED,-3.3,5.5,165,DIRECTIONAL_PROGRESS_MEMORY,DIRECTIONAL_PROGRESS_MEMORY|FORCE_SNAPSHOT_DERIVED|M1_BAR_PROXY|CONFIRMED_BY_RAW|RAW_PROGRESS_CONFIRMED|SOURCE_QUALITY_USABLE,"KEEP memoire: DIRECTIONAL_PROGRESS_MEMORY; KEEP prioritaire: scene confirmee raw, texture RAW_PROGRESS_CONFIRMED, provenance FORCE_SNAPSHOT_DERIVED, score memoire 0.880.",Comparer les scenes de progression / deplacement directionnel avec role raw explicite.,family=DIRECTIONAL_PROGRESS_MEMORY; session=LONDON_NY_OVERLAP; raw_texture=RAW_PROGRESS_CONFIRMED; raw_agreement=CONFIRMED_BY_RAW; source_quality=SOURCE_QUALITY_USABLE; source_family=FORCE_SNAPSHOT_DERIVED; source_mode=M1_BAR_PROXY,FORCE_SNAPSHOT_DERIVED: reconstruction force_snapshots_v2; not recovered existing summary; proxy/reconstructed reading; not full footprint claim; CONFIRMED_BY_RAW: raw supports proxy reading; source_quality_raw=PARTIAL_PROXY_COVERAGE; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL; T0113 film card is comparative memory only; no prediction; no BUY/SELL; no probability of success
B6FC_20260506_0038_DCF71BD5,2026-05-06,2026-05-06T00:38:00+00:00,2026-05-06T00:39:00+00:00,ASIAN_SESSION,RECOVERED_EXISTING_B9_SUMMARY,RECOVERED_EXISTING_B9_SUMMARY,M1_BAR_PROXY,RECONSTRUCTED,0.35,RECOVERED_FRICTION_ABSORPTION_LIKE,"Flux mixte: conserver comme lecture de contexte, pas comme décision.","Base scene: Flux mixte: conserver comme lecture de contexte, pas comme décision. (RECOVERED_FRICTION_ABSORPTION_LIKE).","Reaction raw frictionnelle: activite lisible avec deplacement contraint, delta -0.9 pips, range 2 pips, 54 ticks.","Projection partielle: mouvement utile mais encore nuance par la texture, delta/range=0.45.","KEEP nuance: scene utile, raw nuance la lecture sans la durcir en confirmation.",NUANCED_BY_RAW,NUANCED_BY_RAW,NUANCED_BY_RAW,0.860,SOURCE_QUALITY_STRONG,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_FRICTION_CONFIRMED,-0.9,2.0,54,FRICTION_ABSORPTION_MEMORY,FRICTION_ABSORPTION_MEMORY|RECOVERED_EXISTING_B9_SUMMARY|M1_BAR_PROXY|NUANCED_BY_RAW|RAW_FRICTION_CONFIRMED|SOURCE_QUALITY_STRONG,KEEP memoire: FRICTION_ABSORPTION_MEMORY; KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance RECOVERED_EXISTING_B9_SUMMARY; score memoire 0.950.,"Comparer les scenes d'effort visible sans resultat directionnel propre, absorption ou friction locale.",family=FRICTION_ABSORPTION_MEMORY; session=ASIAN_SESSION; raw_texture=RAW_FRICTION_CONFIRMED; raw_agreement=NUANCED_BY_RAW; source_quality=SOURCE_QUALITY_STRONG; source_family=RECOVERED_EXISTING_B9_SUMMARY; source_mode=M1_BAR_PROXY,RECOVERED_EXISTING_B9_SUMMARY: recovered explicit B9 moments; shift0 raw alignment; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=RECOVERED_EXISTING_B9_SUMMARY_SHIFT0_FULL_RAW_ALIGNMENT; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL; T0113 film card is comparative memory only; no prediction; no BUY/SELL; no probability of success
B6FC_20260506_0039_6572F03A,2026-05-06,2026-05-06T00:39:00+00:00,2026-05-06T00:40:00+00:00,ASIAN_SESSION,RECOVERED_EXISTING_B9_SUMMARY,RECOVERED_EXISTING_B9_SUMMARY,M1_BAR_PROXY,RECONSTRUCTED,0.35,RECOVERED_FRICTION_ABSORPTION_LIKE,"Flux mixte: conserver comme lecture de contexte, pas comme décision.","Base scene: Flux mixte: conserver comme lecture de contexte, pas comme décision. (RECOVERED_FRICTION_ABSORPTION_LIKE).","Reaction raw frictionnelle: activite lisible avec deplacement contraint, delta 0.5 pips, range 1.2 pips, 65 ticks.","Projection partielle: mouvement utile mais encore nuance par la texture, delta/range=0.42.","KEEP nuance: scene utile, raw nuance la lecture sans la durcir en confirmation.",NUANCED_BY_RAW,NUANCED_BY_RAW,NUANCED_BY_RAW,0.860,SOURCE_QUALITY_STRONG,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_FRICTION_CONFIRMED,0.5,1.2,65,FRICTION_ABSORPTION_MEMORY,FRICTION_ABSORPTION_MEMORY|RECOVERED_EXISTING_B9_SUMMARY|M1_BAR_PROXY|NUANCED_BY_RAW|RAW_FRICTION_CONFIRMED|SOURCE_QUALITY_STRONG,KEEP memoire: FRICTION_ABSORPTION_MEMORY; KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance RECOVERED_EXISTING_B9_SUMMARY; score memoire 0.950.,"Comparer les scenes d'effort visible sans resultat directionnel propre, absorption ou friction locale.",family=FRICTION_ABSORPTION_MEMORY; session=ASIAN_SESSION; raw_texture=RAW_FRICTION_CONFIRMED; raw_agreement=NUANCED_BY_RAW; source_quality=SOURCE_QUALITY_STRONG; source_family=RECOVERED_EXISTING_B9_SUMMARY; source_mode=M1_BAR_PROXY,RECOVERED_EXISTING_B9_SUMMARY: recovered explicit B9 moments; shift0 raw alignment; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=RECOVERED_EXISTING_B9_SUMMARY_SHIFT0_FULL_RAW_ALIGNMENT; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL; T0113 film card is comparative memory only; no prediction; no BUY/SELL; no probability of success
B6FC_20260506_0040_3D879750,2026-05-06,2026-05-06T00:40:00+00:00,2026-05-06T00:41:00+00:00,ASIAN_SESSION,RECOVERED_EXISTING_B9_SUMMARY,RECOVERED_EXISTING_B9_SUMMARY,M1_BAR_PROXY,RECONSTRUCTED,0.35,RECOVERED_FRICTION_ABSORPTION_LIKE,"Flux mixte: conserver comme lecture de contexte, pas comme décision.","Base scene: Flux mixte: conserver comme lecture de contexte, pas comme décision. (RECOVERED_FRICTION_ABSORPTION_LIKE).","Reaction raw frictionnelle: activite lisible avec deplacement contraint, delta 1.2 pips, range 2 pips, 60 ticks.","Projection partielle: mouvement utile mais encore nuance par la texture, delta/range=0.60.","KEEP nuance: scene utile, raw nuance la lecture sans la durcir en confirmation.",NUANCED_BY_RAW,NUANCED_BY_RAW,NUANCED_BY_RAW,0.860,SOURCE_QUALITY_STRONG,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_FRICTION_CONFIRMED,1.2,2.0,60,FRICTION_ABSORPTION_MEMORY,FRICTION_ABSORPTION_MEMORY|RECOVERED_EXISTING_B9_SUMMARY|M1_BAR_PROXY|NUANCED_BY_RAW|RAW_FRICTION_CONFIRMED|SOURCE_QUALITY_STRONG,KEEP memoire: FRICTION_ABSORPTION_MEMORY; KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance RECOVERED_EXISTING_B9_SUMMARY; score memoire 0.950.,"Comparer les scenes d'effort visible sans resultat directionnel propre, absorption ou friction locale.",family=FRICTION_ABSORPTION_MEMORY; session=ASIAN_SESSION; raw_texture=RAW_FRICTION_CONFIRMED; raw_agreement=NUANCED_BY_RAW; source_quality=SOURCE_QUALITY_STRONG; source_family=RECOVERED_EXISTING_B9_SUMMARY; source_mode=M1_BAR_PROXY,RECOVERED_EXISTING_B9_SUMMARY: recovered explicit B9 moments; shift0 raw alignment; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=RECOVERED_EXISTING_B9_SUMMARY_SHIFT0_FULL_RAW_ALIGNMENT; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL; T0113 film card is comparative memory only; no prediction; no BUY/SELL; no probability of success
B6FC_20260506_0041_6AE24F99,2026-05-06,2026-05-06T00:41:00+00:00,2026-05-06T00:42:00+00:00,ASIAN_SESSION,RECOVERED_EXISTING_B9_SUMMARY,RECOVERED_EXISTING_B9_SUMMARY,M1_BAR_PROXY,RECONSTRUCTED,0.35,RECOVERED_FRICTION_ABSORPTION_LIKE,Friction type absorption: effort visible sans résultat directionnel propre.,Base scene: Friction type absorption: effort visible sans résultat directionnel propre. (RECOVERED_FRICTION_ABSORPTION_LIKE).,"Reaction raw frictionnelle: activite lisible avec deplacement contraint, delta 0.8 pips, range 2.4 pips, 55 ticks.","Projection partielle: mouvement utile mais encore nuance par la texture, delta/range=0.33.","KEEP nuance: scene utile, raw nuance la lecture sans la durcir en confirmation.",NUANCED_BY_RAW,NUANCED_BY_RAW,NUANCED_BY_RAW,0.860,SOURCE_QUALITY_STRONG,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_FRICTION_CONFIRMED,0.8,2.4,55,FRICTION_ABSORPTION_MEMORY,FRICTION_ABSORPTION_MEMORY|RECOVERED_EXISTING_B9_SUMMARY|M1_BAR_PROXY|NUANCED_BY_RAW|RAW_FRICTION_CONFIRMED|SOURCE_QUALITY_STRONG,KEEP memoire: FRICTION_ABSORPTION_MEMORY; KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance RECOVERED_EXISTING_B9_SUMMARY; score memoire 0.950.,"Comparer les scenes d'effort visible sans resultat directionnel propre, absorption ou friction locale.",family=FRICTION_ABSORPTION_MEMORY; session=ASIAN_SESSION; raw_texture=RAW_FRICTION_CONFIRMED; raw_agreement=NUANCED_BY_RAW; source_quality=SOURCE_QUALITY_STRONG; source_family=RECOVERED_EXISTING_B9_SUMMARY; source_mode=M1_BAR_PROXY,RECOVERED_EXISTING_B9_SUMMARY: recovered explicit B9 moments; shift0 raw alignment; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=RECOVERED_EXISTING_B9_SUMMARY_SHIFT0_FULL_RAW_ALIGNMENT; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL; T0113 film card is comparative memory only; no prediction; no BUY/SELL; no probability of success
B6FC_20260506_0042_B89011C5,2026-05-06,2026-05-06T00:42:00+00:00,2026-05-06T00:43:00+00:00,ASIAN_SESSION,RECOVERED_EXISTING_B9_SUMMARY,RECOVERED_EXISTING_B9_SUMMARY,M1_BAR_PROXY,RECONSTRUCTED,0.35,RECOVERED_FRICTION_ABSORPTION_LIKE,"Flux mixte: conserver comme lecture de contexte, pas comme décision.","Base scene: Flux mixte: conserver comme lecture de contexte, pas comme décision. (RECOVERED_FRICTION_ABSORPTION_LIKE).","Reaction raw frictionnelle: activite lisible avec deplacement contraint, delta -0.4 pips, range 1.1 pips, 60 ticks.","Projection partielle: mouvement utile mais encore nuance par la texture, delta/range=0.36.","KEEP nuance: scene utile, raw nuance la lecture sans la durcir en confirmation.",NUANCED_BY_RAW,NUANCED_BY_RAW,NUANCED_BY_RAW,0.860,SOURCE_QUALITY_STRONG,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_FRICTION_CONFIRMED,-0.4,1.1,60,FRICTION_ABSORPTION_MEMORY,FRICTION_ABSORPTION_MEMORY|RECOVERED_EXISTING_B9_SUMMARY|M1_BAR_PROXY|NUANCED_BY_RAW|RAW_FRICTION_CONFIRMED|SOURCE_QUALITY_STRONG,KEEP memoire: FRICTION_ABSORPTION_MEMORY; KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance RECOVERED_EXISTING_B9_SUMMARY; score memoire 0.950.,"Comparer les scenes d'effort visible sans resultat directionnel propre, absorption ou friction locale.",family=FRICTION_ABSORPTION_MEMORY; session=ASIAN_SESSION; raw_texture=RAW_FRICTION_CONFIRMED; raw_agreement=NUANCED_BY_RAW; source_quality=SOURCE_QUALITY_STRONG; source_family=RECOVERED_EXISTING_B9_SUMMARY; source_mode=M1_BAR_PROXY,RECOVERED_EXISTING_B9_SUMMARY: recovered explicit B9 moments; shift0 raw alignment; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=RECOVERED_EXISTING_B9_SUMMARY_SHIFT0_FULL_RAW_ALIGNMENT; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL; T0113 film card is comparative memory only; no prediction; no BUY/SELL; no probability of success
B6FC_20260506_0043_FEDBDB13,2026-05-06,2026-05-06T00:43:00+00:00,2026-05-06T00:44:00+00:00,ASIAN_SESSION,RECOVERED_EXISTING_B9_SUMMARY,RECOVERED_EXISTING_B9_SUMMARY,M1_BAR_PROXY,RECONSTRUCTED,0.35,RECOVERED_FRICTION_ABSORPTION_LIKE,"Flux mixte: conserver comme lecture de contexte, pas comme décision.","Base scene: Flux mixte: conserver comme lecture de contexte, pas comme décision. (RECOVERED_FRICTION_ABSORPTION_LIKE).","Reaction raw frictionnelle: activite lisible avec deplacement contraint, delta -1.1 pips, range 1.8 pips, 44 ticks.","Projection partielle: mouvement utile mais encore nuance par la texture, delta/range=0.61.","KEEP nuance: scene utile, raw nuance la lecture sans la durcir en confirmation.",NUANCED_BY_RAW,NUANCED_BY_RAW,NUANCED_BY_RAW,0.860,SOURCE_QUALITY_STRONG,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_FRICTION_CONFIRMED,-1.1,1.8,44,FRICTION_ABSORPTION_MEMORY,FRICTION_ABSORPTION_MEMORY|RECOVERED_EXISTING_B9_SUMMARY|M1_BAR_PROXY|NUANCED_BY_RAW|RAW_FRICTION_CONFIRMED|SOURCE_QUALITY_STRONG,KEEP memoire: FRICTION_ABSORPTION_MEMORY; KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance RECOVERED_EXISTING_B9_SUMMARY; score memoire 0.950.,"Comparer les scenes d'effort visible sans resultat directionnel propre, absorption ou friction locale.",family=FRICTION_ABSORPTION_MEMORY; session=ASIAN_SESSION; raw_texture=RAW_FRICTION_CONFIRMED; raw_agreement=NUANCED_BY_RAW; source_quality=SOURCE_QUALITY_STRONG; source_family=RECOVERED_EXISTING_B9_SUMMARY; source_mode=M1_BAR_PROXY,RECOVERED_EXISTING_B9_SUMMARY: recovered explicit B9 moments; shift0 raw alignment; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=RECOVERED_EXISTING_B9_SUMMARY_SHIFT0_FULL_RAW_ALIGNMENT; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL; T0113 film card is comparative memory only; no prediction; no BUY/SELL; no probability of success
B6FC_20260506_0044_162092E9,2026-05-06,2026-05-06T00:44:00+00:00,2026-05-06T00:45:00+00:00,ASIAN_SESSION,RECOVERED_EXISTING_B9_SUMMARY,RECOVERED_EXISTING_B9_SUMMARY,M1_BAR_PROXY,RECONSTRUCTED,0.35,RECOVERED_FRICTION_ABSORPTION_LIKE,"Flux mixte: conserver comme lecture de contexte, pas comme décision.","Base scene: Flux mixte: conserver comme lecture de contexte, pas comme décision. (RECOVERED_FRICTION_ABSORPTION_LIKE).","Reaction raw frictionnelle: activite lisible avec deplacement contraint, delta 0.1 pips, range 0.7 pips, 56 ticks.","Projection faible: effort/rotation absorbe le deplacement, delta/range=0.14.","KEEP nuance: scene utile, raw nuance la lecture sans la durcir en confirmation.",NUANCED_BY_RAW,NUANCED_BY_RAW,NUANCED_BY_RAW,0.860,SOURCE_QUALITY_STRONG,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_FRICTION_CONFIRMED,0.1,0.7,56,FRICTION_ABSORPTION_MEMORY,FRICTION_ABSORPTION_MEMORY|RECOVERED_EXISTING_B9_SUMMARY|M1_BAR_PROXY|NUANCED_BY_RAW|RAW_FRICTION_CONFIRMED|SOURCE_QUALITY_STRONG,KEEP memoire: FRICTION_ABSORPTION_MEMORY; KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance RECOVERED_EXISTING_B9_SUMMARY; score memoire 0.950.,"Comparer les scenes d'effort visible sans resultat directionnel propre, absorption ou friction locale.",family=FRICTION_ABSORPTION_MEMORY; session=ASIAN_SESSION; raw_texture=RAW_FRICTION_CONFIRMED; raw_agreement=NUANCED_BY_RAW; source_quality=SOURCE_QUALITY_STRONG; source_family=RECOVERED_EXISTING_B9_SUMMARY; source_mode=M1_BAR_PROXY,RECOVERED_EXISTING_B9_SUMMARY: recovered explicit B9 moments; shift0 raw alignment; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=RECOVERED_EXISTING_B9_SUMMARY_SHIFT0_FULL_RAW_ALIGNMENT; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL; T0113 film card is comparative memory only; no prediction; no BUY/SELL; no probability of success
B6FC_20260506_0045_4267B83D,2026-05-06,2026-05-06T00:45:00+00:00,2026-05-06T00:46:00+00:00,ASIAN_SESSION,RECOVERED_EXISTING_B9_SUMMARY,RECOVERED_EXISTING_B9_SUMMARY,M1_BAR_PROXY,RECONSTRUCTED,0.35,RECOVERED_FRICTION_ABSORPTION_LIKE,"Flux mixte: conserver comme lecture de contexte, pas comme décision.","Base scene: Flux mixte: conserver comme lecture de contexte, pas comme décision. (RECOVERED_FRICTION_ABSORPTION_LIKE).","Reaction raw frictionnelle: activite lisible avec deplacement contraint, delta 0 pips, range 1.3 pips, 59 ticks.","Projection faible: effort/rotation absorbe le deplacement, delta/range=0.00.","KEEP nuance: scene utile, raw nuance la lecture sans la durcir en confirmation.",NUANCED_BY_RAW,NUANCED_BY_RAW,NUANCED_BY_RAW,0.860,SOURCE_QUALITY_STRONG,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_FRICTION_CONFIRMED,0.0,1.3,59,FRICTION_ABSORPTION_MEMORY,FRICTION_ABSORPTION_MEMORY|RECOVERED_EXISTING_B9_SUMMARY|M1_BAR_PROXY|NUANCED_BY_RAW|RAW_FRICTION_CONFIRMED|SOURCE_QUALITY_STRONG,KEEP memoire: FRICTION_ABSORPTION_MEMORY; KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance RECOVERED_EXISTING_B9_SUMMARY; score memoire 0.950.,"Comparer les scenes d'effort visible sans resultat directionnel propre, absorption ou friction locale.",family=FRICTION_ABSORPTION_MEMORY; session=ASIAN_SESSION; raw_texture=RAW_FRICTION_CONFIRMED; raw_agreement=NUANCED_BY_RAW; source_quality=SOURCE_QUALITY_STRONG; source_family=RECOVERED_EXISTING_B9_SUMMARY; source_mode=M1_BAR_PROXY,RECOVERED_EXISTING_B9_SUMMARY: recovered explicit B9 moments; shift0 raw alignment; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=RECOVERED_EXISTING_B9_SUMMARY_SHIFT0_FULL_RAW_ALIGNMENT; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL; T0113 film card is comparative memory only; no prediction; no BUY/SELL; no probability of success
B6FC_20260506_0046_3B2882C2,2026-05-06,2026-05-06T00:46:00+00:00,2026-05-06T00:48:00+00:00,ASIAN_SESSION,RECOVERED_EXISTING_B9_SUMMARY,RECOVERED_EXISTING_B9_SUMMARY,M1_BAR_PROXY,RECONSTRUCTED,0.35,RECOVERED_FRICTION_ABSORPTION_LIKE,"Flux mixte: conserver comme lecture de contexte, pas comme décision.","Base scene: Flux mixte: conserver comme lecture de contexte, pas comme décision. (RECOVERED_FRICTION_ABSORPTION_LIKE).","Reaction raw frictionnelle: activite lisible avec deplacement contraint, delta -1.1 pips, range 2.1 pips, 118 ticks.","Projection partielle: mouvement utile mais encore nuance par la texture, delta/range=0.52.","KEEP nuance: scene utile, raw nuance la lecture sans la durcir en confirmation.",NUANCED_BY_RAW,NUANCED_BY_RAW,NUANCED_BY_RAW,0.860,SOURCE_QUALITY_STRONG,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_FRICTION_CONFIRMED,-1.1,2.1,118,FRICTION_ABSORPTION_MEMORY,FRICTION_ABSORPTION_MEMORY|RECOVERED_EXISTING_B9_SUMMARY|M1_BAR_PROXY|NUANCED_BY_RAW|RAW_FRICTION_CONFIRMED|SOURCE_QUALITY_STRONG,KEEP memoire: FRICTION_ABSORPTION_MEMORY; KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance RECOVERED_EXISTING_B9_SUMMARY; score memoire 0.950.,"Comparer les scenes d'effort visible sans resultat directionnel propre, absorption ou friction locale.",family=FRICTION_ABSORPTION_MEMORY; session=ASIAN_SESSION; raw_texture=RAW_FRICTION_CONFIRMED; raw_agreement=NUANCED_BY_RAW; source_quality=SOURCE_QUALITY_STRONG; source_family=RECOVERED_EXISTING_B9_SUMMARY; source_mode=M1_BAR_PROXY,RECOVERED_EXISTING_B9_SUMMARY: recovered explicit B9 moments; shift0 raw alignment; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=RECOVERED_EXISTING_B9_SUMMARY_SHIFT0_FULL_RAW_ALIGNMENT; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL; T0113 film card is comparative memory only; no prediction; no BUY/SELL; no probability of success
B6FC_20260506_0048_64083DC2,2026-05-06,2026-05-06T00:48:00+00:00,2026-05-06T00:49:00+00:00,ASIAN_SESSION,RECOVERED_EXISTING_B9_SUMMARY,RECOVERED_EXISTING_B9_SUMMARY,M1_BAR_PROXY,RECONSTRUCTED,0.35,RECOVERED_FRICTION_ABSORPTION_LIKE,"Flux mixte: conserver comme lecture de contexte, pas comme décision.","Base scene: Flux mixte: conserver comme lecture de contexte, pas comme décision. (RECOVERED_FRICTION_ABSORPTION_LIKE).","Reaction raw frictionnelle: activite lisible avec deplacement contraint, delta 0.8 pips, range 1.9 pips, 63 ticks.","Projection partielle: mouvement utile mais encore nuance par la texture, delta/range=0.42.","KEEP nuance: scene utile, raw nuance la lecture sans la durcir en confirmation.",NUANCED_BY_RAW,NUANCED_BY_RAW,NUANCED_BY_RAW,0.860,SOURCE_QUALITY_STRONG,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_FRICTION_CONFIRMED,0.8,1.9,63,FRICTION_ABSORPTION_MEMORY,FRICTION_ABSORPTION_MEMORY|RECOVERED_EXISTING_B9_SUMMARY|M1_BAR_PROXY|NUANCED_BY_RAW|RAW_FRICTION_CONFIRMED|SOURCE_QUALITY_STRONG,KEEP memoire: FRICTION_ABSORPTION_MEMORY; KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance RECOVERED_EXISTING_B9_SUMMARY; score memoire 0.950.,"Comparer les scenes d'effort visible sans resultat directionnel propre, absorption ou friction locale.",family=FRICTION_ABSORPTION_MEMORY; session=ASIAN_SESSION; raw_texture=RAW_FRICTION_CONFIRMED; raw_agreement=NUANCED_BY_RAW; source_quality=SOURCE_QUALITY_STRONG; source_family=RECOVERED_EXISTING_B9_SUMMARY; source_mode=M1_BAR_PROXY,RECOVERED_EXISTING_B9_SUMMARY: recovered explicit B9 moments; shift0 raw alignment; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=RECOVERED_EXISTING_B9_SUMMARY_SHIFT0_FULL_RAW_ALIGNMENT; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL; T0113 film card is comparative memory only; no prediction; no BUY/SELL; no probability of success
B6FC_20260506_0049_0103A43E,2026-05-06,2026-05-06T00:49:00+00:00,2026-05-06T00:50:00+00:00,ASIAN_SESSION,RECOVERED_EXISTING_B9_SUMMARY,RECOVERED_EXISTING_B9_SUMMARY,M1_BAR_PROXY,RECONSTRUCTED,0.35,RECOVERED_FRICTION_ABSORPTION_LIKE,"Flux mixte: conserver comme lecture de contexte, pas comme décision.","Base scene: Flux mixte: conserver comme lecture de contexte, pas comme décision. (RECOVERED_FRICTION_ABSORPTION_LIKE).","Reaction raw frictionnelle: activite lisible avec deplacement contraint, delta 0.4 pips, range 1.3 pips, 63 ticks.","Projection partielle: mouvement utile mais encore nuance par la texture, delta/range=0.31.","KEEP nuance: scene utile, raw nuance la lecture sans la durcir en confirmation.",NUANCED_BY_RAW,NUANCED_BY_RAW,NUANCED_BY_RAW,0.860,SOURCE_QUALITY_STRONG,SOURCE_QUALITY_STRONG,0.950,B6_KEEP_CANDIDATE,RAW_FRICTION_CONFIRMED,0.4,1.3,63,FRICTION_ABSORPTION_MEMORY,FRICTION_ABSORPTION_MEMORY|RECOVERED_EXISTING_B9_SUMMARY|M1_BAR_PROXY|NUANCED_BY_RAW|RAW_FRICTION_CONFIRMED|SOURCE_QUALITY_STRONG,KEEP memoire: FRICTION_ABSORPTION_MEMORY; KEEP nuance: raw nuance la scene mais qualite/texture suffisantes pour comparaison B6; provenance RECOVERED_EXISTING_B9_SUMMARY; score memoire 0.950.,"Comparer les scenes d'effort visible sans resultat directionnel propre, absorption ou friction locale.",family=FRICTION_ABSORPTION_MEMORY; session=ASIAN_SESSION; raw_texture=RAW_FRICTION_CONFIRMED; raw_agreement=NUANCED_BY_RAW; source_quality=SOURCE_QUALITY_STRONG; source_family=RECOVERED_EXISTING_B9_SUMMARY; source_mode=M1_BAR_PROXY,RECOVERED_EXISTING_B9_SUMMARY: recovered explicit B9 moments; shift0 raw alignment; proxy/reconstructed reading; not full footprint claim; NUANCED_BY_RAW: useful but not hard-confirmed raw; source_quality_raw=RECOVERED_EXISTING_B9_SUMMARY_SHIFT0_FULL_RAW_ALIGNMENT; confidence_cap=0.35; read-only; no DB write; no dashboard; no Telegram; no BUY/SELL; T0113 film card is comparative memory only; no prediction; no BUY/SELL; no probability of success
